so_luot_yeu_thich,so_luot_danh_gia,so_luong_ban,ten_nguoi_ban,diem_danh_gia,nganh_hang
7.0,6.0,6.0,littleflower_babyshop,4.5,Shopee | Health & Beauty | Bath & Body | Body Lotion & Others
23.0,89.0,89.0,mrs.socks,4.7,Shopee | Women Clothes | Socks & Tights | Ankle
136.0,207.0,207.0,eimageaesthetic,5.0,Shopee | Health & Beauty | Eye Care | Eye Mask
75.0,24.0,24.0,pumabodywear.os,4.8,Shopee | Women Clothes | Sports & Beachwear | Sportswear
625.0,686.0,686.0,booandbub.os,4.9,Shopee | Home Appliances | Cooling & Heating | Humidifiers & Air Purifiers
236.0,100.0,100.0,callaacloset,5.0,Shopee | Women Clothes | Plus Size | Set Wear
753.0,508.0,508.0,mylovelyqueen,4.8,Shopee | Women Clothes | Outerwear | Cape
783.0,1500.0,1500.0,cuuraofficial,5.0,Shopee | Health & Beauty | Skincare | Sunscreen & Aftersun
37.0,56.0,56.0,fitnessdisport.my,4.8,Shopee | Health & Beauty | Foot Care | Others
113.0,41.0,41.0,roseanela.my,4.9,Shopee | Home & Living | Others | Others
1800.0,4000.0,4000.0,jaricantik,4.9,Shopee | Health & Beauty | Bath & Body | Body Wash & Soap
914.0,643.0,643.0,shm.2020,4.7,"Shopee | Baby & Toys | Kids Sports & Outdoor Play | Flying Toys, Kite & Wind Spinners"
565.0,1700.0,1700.0,jabedbinamin302,4.8,Shopee | Men Clothes | Pants | Cargo Pant
3400.0,4100.0,4100.0,weilong444,4.7,Shopee | Men Clothes | Pants | Chinos Pant
18.0,68.0,68.0,thgbrowart,4.9,Shopee | Health & Beauty | Eye Make Up | Eyebrow
740.0,1600.0,1600.0,wangjiayu2020.my,4.9,Shopee | Health & Beauty | Eye Make Up | Eyeliner & Tools
80.0,442.0,442.0,kaikai.store,4.9,Shopee | Mobile & Accessories | Selfie Accessories | Monopod
754.0,3200.0,3200.0,kedai_malaysia,4.9,Shopee | Men Clothes | Plus Size | Oversize T-Shirts
54.0,167.0,167.0,peipei_shiro,5.0,Shopee | Men Clothes | Sets | Casual Set
361.0,226.0,226.0,bloomy.my,4.7,Shopee | Men Clothes | Suits | Suit Vests & Waistcoats
492.0,982.0,982.0,v2optical,4.9,"Shopee | Home & Living | Bath | Mats, Towels & Robes"
156.0,49.0,49.0,z_u0jxcb6p,5.0,Shopee | Home Appliances | Home Entertainment | Amplifiers & Receivers
5.0,29.0,29.0,b.u.mequipment.os,4.8,Shopee | Men Clothes | T-shirts & Singlets | T-Shirts
14.0,16.0,16.0,sandymow,5.0,Shopee | Women Clothes | Socks & Tights | Ankle
1200.0,5800.0,5800.0,buguanjie,4.9,Shopee | Health & Beauty | Medical Supplies | Health Accessories
750.0,4000.0,4000.0,schutzmed,4.8,Shopee | Health & Beauty | Medical Supplies | Health Accessories
1000.0,1400.0,1400.0,home_legend,4.8,Shopee | Men Clothes | Sports Wear | Training Wear
139.0,41.0,41.0,winneryouso.my,4.8,Shopee | Mobile & Accessories | Selfie Accessories | Others
30600.0,7000.0,7000.0,detailsclothing.os,4.9,Shopee | Women Clothes | Outerwear | Vests
155.0,874.0,874.0,ventionofficial.my,4.9,Shopee | Home Appliances | Home Entertainment | Amplifiers & Receivers
359.0,354.0,354.0,love981.my,4.8,Shopee | Health & Beauty | Face Make Up | Concealer
539.0,1500.0,1500.0,algro.my.os,4.9,Shopee | Health & Beauty | Bath & Body | Body Wash & Soap
3400.0,1500.0,1500.0,vistaimpian123,4.9,"Shopee | Home & Living | Bath | Mats, Towels & Robes"
9600.0,14600.0,14600.0,vivien_7074,4.9,"Shopee | Home & Living | Bath | Mats, Towels & Robes"
513.0,1400.0,1400.0,amoomle,4.9,"Shopee | Baby & Toys | Kids Sports & Outdoor Play | Flying Toys, Kite & Wind Spinners"
1500.0,3100.0,3100.0,homesmartuse,4.7,Shopee | Home Appliances | Small Kitchen Appliances | Rice Cookers
6.0,4.0,4.0,propack_packaging.offical,5.0,Shopee | Groceries & Pets | Gift Set & Hampers | Festive & Special Occasion
144.0,172.0,172.0,yfsconceptstore.os,4.9,Shopee | Women Clothes | Pants & Shorts | Leggings & Jeggings
3000.0,1800.0,1800.0,zaiyaonline,4.5,Shopee | Men Clothes | Plus Size | Large Size Pants
2100.0,2300.0,2300.0,tasfia.7,4.9,Shopee | Men Clothes | Plus Size | Large Size Shirts
72.0,128.0,128.0,sofiekim80,4.9,Shopee | Health & Beauty | Sun Care | Body Sunscreen & After Sun
824.0,2100.0,2100.0,yyee2808,4.8,Shopee | Health & Beauty | Supplements | Weight Management
301.0,136.0,136.0,orotone.my,4.7,Shopee | Men Clothes | Suits | Suit Vests & Waistcoats
2.0,1.0,1.0,infiny_m,5.0,Shopee | Men Clothes | Suits | Suit Sets
1700.0,2500.0,2500.0,yisen.3c,4.8,Shopee | Mobile & Accessories | Audio | Wireless Earbuds
232.0,88.0,88.0,6kpiwmo6w4,4.9,Shopee | Home Appliances | Home Entertainment | Amplifiers & Receivers
410.0,161.0,161.0,aryarmstoreuu.my,4.9,Shopee | Men Clothes | T-shirts & Singlets | T-Shirts
60.0,270.0,270.0,haileybeautystore,4.8,Shopee | Health & Beauty | Eye Care | Eye Mask
8.0,2.0,2.0,kenny_pro_tv_store,5.0,Shopee | Home Appliances | Televisions | All Televisions
367.0,781.0,781.0,home_legend,4.8,Shopee | Men Clothes | Sports Wear | Training Wear
598.0,181.0,181.0,framoote,4.9,Shopee | Health & Beauty | Pedicure & Manicure | Treatment & Remover
5600.0,3500.0,3500.0,18mall,4.9,Shopee | Women Clothes | Outerwear | Sweaters & Cardigans
214.0,3900.0,3900.0,sq_bundleboutique,4.9,Shopee | Women Clothes | Outerwear | Others
1600.0,1100.0,1100.0,kiehls.os,4.9,Shopee | Health & Beauty | Skincare | Face Mask & Packs
267.0,334.0,334.0,lovinhealth,4.9,Shopee | Groceries & Pets | Food Staple | Noodle & Vermicelli
15.0,26.0,26.0,fujilamp,4.8,Shopee | Home & Living | Lighting | Light Bulbs
4.0,12.0,12.0,jimatshop.my,4.4,"Shopee | Health & Beauty | Foot Care | Masks, Lotion, Cream & Scrubs"
25.0,18.0,18.0,foodcom,4.7,Shopee | Health & Beauty | Foot Care | Others
671.0,252.0,252.0,redcape.my,4.8,Shopee | Health & Beauty | Face Make Up | Blusher
424.0,2100.0,2100.0,jomgadget2021,4.8,Shopee | Mobile & Accessories | Screen Protectors | Android Screen Protectors
825.0,365.0,365.0,softto.os,4.8,"Shopee | Home & Living | Bath | Mats, Towels & Robes"
4.0,82.0,82.0,qaystrading,5.0,Shopee | Groceries & Pets | Milk & Chocolate Drink | Others
784.0,1200.0,1200.0,lucamon.my,4.8,Shopee | Baby & Toys | Kids Sports & Outdoor Play | Kids Ball
11000.0,3900.0,3900.0,fskmman.my,4.7,Shopee | Men Clothes | Pants | Cargo Pant
323.0,585.0,585.0,lemooc.os,4.9,Shopee | Health & Beauty | Eye Make Up | Eyelid Tape & Eyelashes
4800.0,239.0,239.0,sivalifactory.my,4.9,Shopee | Women Clothes | Pants & Shorts | Long Pants
1500.0,1000.0,1000.0,hhmenfashion.my,4.7,Shopee | Men Clothes | Plus Size | Large Size Shirts
10000.0,16300.0,16300.0,absgifttrading,5.0,Shopee | Men Clothes | Plus Size | Oversize T-Shirts
420.0,312.0,312.0,metasynergiesenterprise,4.8,"Shopee | Home & Living | Home Storage & Organization | Storage Boxes, Bags & Baskets"
1800.0,3500.0,3500.0,cikey.my,4.9,Shopee | Men Clothes | Sets | Occupational Attire
166.0,226.0,226.0,oserjep.my,5.0,Shopee | Men Clothes | Suits | Blazer
705.0,317.0,317.0,delicacy.my,4.6,Shopee | Men Clothes | Traditional Wear | Tops
3000.0,6100.0,6100.0,empayartopi,4.9,Shopee | Baby & Toys | Girls Fashion | Girl Bottoms
2300.0,170.0,170.0,dmncshop.my,4.9,Shopee | Men Clothes | T-shirts & Singlets | T-Shirts
1700.0,2900.0,2900.0,th_fashion,4.9,Shopee | Men Clothes | Sports Wear | Jerseys
213.0,208.0,208.0,aufathiaenterprise,4.9,Shopee | Health & Beauty | Pedicure & Manicure | Others
845.0,293.0,293.0,yong2002tw.my,4.8,Shopee | Women Clothes | Outerwear | Sweaters & Cardigans
576.0,281.0,281.0,purcofficial,4.9,Shopee | Health & Beauty | Hair Care | Hair & Scalp Treatments
20.0,48.0,48.0,ichin_91,5.0,Shopee | Men Clothes | Others | Others
28.0,81.0,81.0,pahannalkaff,5.0,Shopee | Groceries & Pets | Bakery | Cakes & Pies
21.0,26.0,26.0,doublelhsupply,4.7,Shopee | Health & Beauty | Foot Care | Others
0.0,10.0,10.0,msrar24,5.0,Shopee | Mobile & Accessories | Audio | Others
484.0,671.0,671.0,yanyuyong.my,4.8,Shopee | Mobile & Accessories | Screen Protectors | iPhone Screen Protectors
129.0,151.0,151.0,luvqis,4.9,Shopee | Health & Beauty | Bath & Body | Body Wash & Soap
2400.0,13000.0,13000.0,sbchenterprise,4.9,Shopee | Health & Beauty | Personal Pleasure | Condoms & Lubricants
93.0,3400.0,3400.0,sextoysextoy,4.8,Shopee | Health & Beauty | Personal Pleasure | Adult Accessories & Others
329.0,1100.0,1100.0,aw_team,4.9,Shopee | Home Appliances | Large Kitchen Appliances | Refrigerators
766.0,255.0,255.0,kraftnation,5.0,Shopee | Home & Living | Home Decor | Party supplies & Festive decor
1800.0,2200.0,2200.0,kamrulislam.1,4.9,Shopee | Men Clothes | Plus Size | Large Size Shirts
2200.0,3600.0,3600.0,hoehon,4.9,Shopee | Men Clothes | Plus Size | Large Size Pants
749.0,1100.0,1100.0,salam123.my,4.9,Shopee | Men Clothes | Sets | Casual Set
85.0,246.0,246.0,shch_mall,4.9,Shopee | Health & Beauty | Bath & Body | Body Mask & Oil
347.0,98.0,98.0,rosekekey_shop_bandung.my,4.7,Shopee | Men Clothes | T-shirts & Singlets | Others
5300.0,15500.0,15500.0,v2optical,5.0,Shopee | Health & Beauty | Eye Care | Lens Solutions & Eyedrops
48.0,75.0,75.0,ringke.my,4.9,Shopee | Mobile & Accessories | Selfie Accessories | Shutters & Lenses
4400.0,167.0,167.0,fluitclothesbr.my,4.9,Shopee | Women Clothes | Outerwear | Hoodies
202.0,460.0,460.0,virene_collection,5.0,Shopee | Men Clothes | Others | Others
25.0,1.0,1.0,hlamy.os,5.0,Shopee | Men Clothes | Suits | Blazer
39.0,118.0,118.0,kimmwong,4.9,Shopee | Mobile & Accessories | Audio | Others
123.0,293.0,293.0,zdb618.my,4.9,Shopee | Health & Beauty | Face Make Up | Blusher
4400.0,3300.0,3300.0,xonesouthern.os,4.9,Shopee | Mobile & Accessories | Screen Protectors | iPhone Screen Protectors
111.0,374.0,374.0,kedai_malaysia,4.9,"Shopee | Home & Living | Bath | Mats, Towels & Robes"
1600.0,3600.0,3600.0,rightway.os,4.9,Shopee | Men Clothes | Tops | Polo Shirts
6.0,5.0,5.0,mirazu91,5.0,Shopee | Women Clothes | Pants & Shorts | Long Pants
31.0,68.0,68.0,th_fashion,4.9,Shopee | Men Clothes | Sports Wear | Jerseys
4800.0,700.0,700.0,kebayanusantara,4.9,Shopee | Women Clothes | Set Wear | Others
1100.0,2400.0,2400.0,ihabbabystore,5.0,Shopee | Baby & Toys | Girls Fashion | Girl Underwear
827.0,358.0,358.0,befoyi.my,4.5,Shopee | Men Clothes | Plus Size | Large Size Shirts
30.0,23.0,23.0,store7787,5.0,Shopee | Home & Living | Others | Others
15400.0,54300.0,54300.0,audioking.my,4.9,Shopee | Mobile & Accessories | Audio | Earbuds
266.0,143.0,143.0,babykoko.my,4.7,Shopee | Men Clothes | Suits | Suit Vests & Waistcoats
262.0,882.0,882.0,luckyeverday,4.9,Shopee | Home Appliances | Home Entertainment | Amplifiers & Receivers
768.0,2100.0,2100.0,jasmineherbs,4.9,"Shopee | Home & Living | Bath | Bathtubs, Basin & Water Dippers"
4.0,17.0,17.0,visionclear,4.9,Shopee | Women Clothes | Socks & Tights | Knee
9900.0,13400.0,13400.0,peixingliao,4.9,Shopee | Home Appliances | Cooling & Heating | Fans
38.0,189.0,189.0,dreamlighting,4.8,Shopee | Home & Living | Lighting | Others
49.0,178.0,178.0,maminashop,4.9,Shopee | Health & Beauty | Foot Care | Others
27.0,63.0,63.0,a554780174.my,4.8,Shopee | Home & Living | Others | Others
687.0,2000.0,2000.0,choseal.os,5.0,Shopee | Home Appliances | Home Entertainment | Amplifiers & Receivers
1200.0,750.0,750.0,sampinexclusivemy,4.9,Shopee | Men Clothes | Traditional Wear | Bottoms
295.0,984.0,984.0,tijarah.dua.enterprise,4.9,Shopee | Men Clothes | Others | Others
875.0,1800.0,1800.0,ceo2u,5.0,Shopee | Home Appliances | Cooling & Heating | Air Conditioner Accessories
145.0,174.0,174.0,ps_store_pro_audio,5.0,Shopee | Home Appliances | Home Entertainment | Home Audio Accessories
148.0,203.0,203.0,home_legend,4.8,Shopee | Men Clothes | Sports Wear | Training Wear
30.0,93.0,93.0,viphotelsupplies,5.0,Shopee | Health & Beauty | Bath & Body | Body Wash & Soap
929.0,4400.0,4400.0,haileybeautystore,4.9,Shopee | Health & Beauty | Medical Supplies | Ointments & Cream
3700.0,2900.0,2900.0,dessini_malaysia,4.9,Shopee | Home Appliances | Small Kitchen Appliances | Fryers
465.0,423.0,423.0,astros.my,4.9,Shopee | Men Clothes | Others | Others
952.0,5400.0,5400.0,ccy1212,4.8,Shopee | Health & Beauty | Personal Pleasure | Condoms & Lubricants
5800.0,117.0,117.0,asokafashionn.my,4.9,Shopee | Women Clothes | Pants & Shorts | Long Pants
2.0,5.0,5.0,leejc1668.my,5.0,Shopee | Men Clothes | Suits | Suit Vests & Waistcoats
1000.0,882.0,882.0,rez3biz,4.9,Shopee | Men Clothes | Traditional Wear | Tops
6300.0,10500.0,10500.0,888co,4.8,Shopee | Men Clothes | Tops | Polo Shirts
29.0,37.0,37.0,ynhappliance,4.9,Shopee | Health & Beauty | Eye Care | Others
426.0,1800.0,1800.0,pasaranekonomiberjaya,4.9,Shopee | Men Clothes | Plus Size | Vest
2500.0,3600.0,3600.0,ltd.123,4.8,Shopee | Home Appliances | Cooling & Heating | Fans
80.0,52.0,52.0,ps_store_pro_audio,5.0,Shopee | Home Appliances | Home Entertainment | Home Audio Accessories
15800.0,14400.0,14400.0,fersonco,4.8,Shopee | Home Appliances | Small Kitchen Appliances | Rice Cookers
172.0,166.0,166.0,skechers.os,5.0,Shopee | Women Shoes | Flat Sandals & Flip Flops | Flat Sandals
11.0,16.0,16.0,youchi.my,4.8,Shopee | Men Clothes | Suits | Suit Vests & Waistcoats
216.0,219.0,219.0,techresidence,4.8,Shopee | Home Appliances | Washers & Dryers | Washing Machine
10100.0,23000.0,23000.0,marchever,4.9,Shopee | Groceries & Pets | Cooking Ingredients | Sauces & Dressings
2600.0,1600.0,1600.0,elegantconcept,4.7,Shopee | Home & Living | Bedding | Mattresses
329.0,279.0,279.0,normah_1969,4.8,Shopee | Men Clothes | T-shirts & Singlets | Others
751.0,249.0,249.0,big4home,4.8,"Shopee | Health & Beauty | Face Make Up | Brozer, Shading & Highlighting"
563.0,4100.0,4100.0,mamypokomy.os,4.9,Shopee | Baby & Toys | Diapers & Potties | Disposable Diapers
23300.0,41900.0,41900.0,best.diy,4.9,Shopee | Home Appliances | Small Kitchen Appliances | Food Processors & Meat Grinders
4400.0,5900.0,5900.0,carmen7118,4.9,Shopee | Health & Beauty | Bath & Body | Body Wash & Soap
3900.0,472.0,472.0,viviaa.my,4.9,Shopee | Women Shoes | Flat Sandals & Flip Flops | Flat Sandals
886.0,213.0,213.0,sonco88,4.7,Shopee | Home Appliances | Washers & Dryers | Washing Machine
2.0,1.0,1.0,misscai.my,1.0,Shopee | Women Shoes | Others | Others
82.0,89.0,89.0,changzhouyuyang.my,5.0,Shopee | Home Appliances | Home Entertainment | Amplifiers & Receivers
764.0,520.0,520.0,virtok,4.9,Shopee | Health & Beauty | Eye Care | Eye Mask
158.0,457.0,457.0,thgbrowart,4.9,Shopee | Health & Beauty | Eye Make Up | Others
15000.0,68000.0,68000.0,mkmk2020,4.8,Shopee | Health & Beauty | Medical Supplies | Health Accessories
43.0,16.0,16.0,kronoshop,4.9,"Shopee | Home Appliances | Home Entertainment | Home Theatre Systems &, Soundbars"
14.0,24.0,24.0,delfimarketing,5.0,"Shopee | Groceries & Pets | Cereals | Cereal, Oats, Granola & Muesli"
4700.0,2900.0,2900.0,smartlifestyle99,4.9,Shopee | Home Appliances | Large Kitchen Appliances | Microwaves
112.0,185.0,185.0,eiyrasharif,4.9,Shopee | Men Clothes | Others | Others
1600.0,2500.0,2500.0,ddayup.my,4.9,Shopee | Automotive | Car Care | Exterior Car Care
1200.0,918.0,918.0,csmart9390,4.9,Shopee | Sports & Outdoor | Football & Futsal | Football Jerseys
4600.0,4700.0,4700.0,speedtrading,4.9,Shopee | Men Shoes | Shoe Care & Accessories | Care & Cleaning Tools
1000.0,5400.0,5400.0,manjoishop,5.0,Shopee | Groceries & Pets | Cooking Ingredients | Local Ingredients
207.0,724.0,724.0,s_pecter,4.9,"Shopee | Automotive | Car Exterior Decoration | Stickers, Logos & Emblems"
567.0,547.0,547.0,rainbowperkahwinan.os,4.9,Shopee | Fashion Accessories | More Accessories | Others
7100.0,2900.0,2900.0,h9rueg6blr,4.8,Shopee | Women's Bags | Backpacks | Backpack Set
10200.0,122.0,122.0,j.pipirui.my,4.8,Shopee | Women Shoes | Flat Sandals & Flip Flops | Flat Sandals
46.0,51.0,51.0,yiing05133,4.9,Shopee | Groceries & Pets | Canned & Packed Food | Traditional Herbs
19.0,8.0,8.0,myexyhome,4.8,Shopee | Women Shoes | Boots | Rain Boots
3000.0,760.0,760.0,onlinepasar123,4.9,"Shopee | Automotive | Tyres, Rims & Accessories | Tires & Others"
916.0,26.0,26.0,hehe11.my,4.8,Shopee | Women's Bags | Handbags | Handbags
193.0,4200.0,4200.0,safecam.os,4.9,Shopee | Automotive | Car Replacement Parts | Automotive Tools & Equipment
25.0,79.0,79.0,bianca_2701,5.0,"Shopee | Groceries & Pets | Cereals | Cereal, Oats, Granola & Muesli"
74.0,64.0,64.0,sinyaptrading,4.9,Shopee | Women Shoes | Others | Others
767.0,445.0,445.0,star616.my,4.9,Shopee | Women's Bags | Waist Bags | Waist Bags
651.0,860.0,860.0,hq_kaferry,4.8,Shopee | Groceries & Pets | Household Supplies | Bleach & Stain Removers
73.0,212.0,212.0,wangwangmy,4.8,Shopee | Groceries & Pets | Cooking Ingredients | Dried Food
1700.0,2800.0,2800.0,qualitywholeseller,4.9,Shopee | Computer & Accessories | Computer Accessories | Laptop Stands & Cooling Pads
2000.0,2300.0,2300.0,cc.concept,4.9,Shopee | Men's Bags & Wallets | Waist Bags | Waist Bags
572.0,148.0,148.0,xiangyu2020.my,4.9,Shopee | Men's Bags & Wallets | Crossbody Bags | Crossbody Bags
1800.0,1800.0,1800.0,myfit.official.my,4.9,Shopee | Groceries & Pets | Food Staple | Noodle & Vermicelli
241.0,802.0,802.0,angelmall1313,4.9,"Shopee | Automotive | Tyres, Rims & Accessories | Tires & Others"
20.0,1.0,1.0,huoshan1010.my,5.0,Shopee | Women's Bags | Handbags | Handbags
820.0,311.0,311.0,jimatbeli,4.9,Shopee | Groceries & Pets | Bakery | Pastry
138.0,944.0,944.0,potatoking.my.official,4.8,Shopee | Groceries & Pets | Instant Food | Ready To Eat Food
128.0,1300.0,1300.0,mka_legacy,5.0,Shopee | Groceries & Pets | Gift Set & Hampers | Festive & Special Occasion
76.0,25.0,25.0,ratu.olshop77.my,5.0,Shopee | Women Shoes | Others | Others
915.0,269.0,269.0,h9rueg6blr,4.7,Shopee | Women's Bags | Backpacks | Backpack
926.0,1400.0,1400.0,fooyin88,5.0,Shopee | Women's Bags | Waist Bags | Waist Bags
22.0,12.0,12.0,tfm919shop,4.7,Shopee | Automotive | Motor Accessories | Others
2.0,4.0,4.0,tsoont,5.0,"Shopee | Automotive | Tyres, Rims & Accessories | Tires & Others"
1000.0,1900.0,1900.0,mcautomall,4.9,Shopee | Automotive | Car Replacement Parts | Car Lights
116.0,129.0,129.0,mc7store,4.9,Shopee | Computer & Accessories | Desktops | DIY Desktops & Mini PCs
14.0,7.0,7.0,greencommerce,5.0,Shopee | Men's Bags & Wallets | Men's Backpacks | Backpack
1300.0,466.0,466.0,originalshoes1.my,4.7,Shopee | Men Shoes | Loafers & Slip-Ons | Loafers & Boat Shoes
2.0,10.0,10.0,izaaznaiim,5.0,Shopee | Automotive | Automotive Merchandise & Others | Automotive Merchandise & Others
1700.0,2900.0,2900.0,hesenawang,4.8,Shopee | Automotive | Car Care | Exterior Car Care
5.0,65.0,65.0,duanhongmei,5.0,Shopee | Groceries & Pets | Instant Food | Ready To Eat Food
5300.0,3600.0,3600.0,esrmotor,4.9,Shopee | Automotive | Motorcycles & Parts | Motor Spare Parts
22800.0,31300.0,31300.0,dianajohari,5.0,Shopee | Health & Beauty | Bath & Body | Body Wash & Soap
3000.0,757.0,757.0,szestoretrading,4.9,Shopee | Health & Beauty | Eye Care | Others
1100.0,326.0,326.0,imanshoppebookstore.os,5.0,"Shopee | Games, Books & Hobbies | Bahasa Malaysia Books | Literature & Novels"
4.0,5.0,5.0,bbmall9898,5.0,"Shopee | Home & Living | Home Storage & Organization | Storage Boxes, Bags & Baskets"
482.0,297.0,297.0,layshi930703,4.8,Shopee | Home & Living | Others | Others
1900.0,1700.0,1700.0,averychua,4.9,"Shopee | Games, Books & Hobbies | Other Languages Books | Literature & Novels"
162.0,88.0,88.0,hocgioitoan.com.my,4.8,"Shopee | Games, Books & Hobbies | Other Languages Books | Lifestyle Books"
177.0,136.0,136.0,magicboxon9,4.8,Shopee | Groceries & Pets | Instant Food | Instant Noodle & Pasta
369.0,2900.0,2900.0,sharonliew33,5.0,Shopee | Health & Beauty | Hair Care | Hair Styling
16.0,30.0,30.0,thgbrowart,5.0,Shopee | Health & Beauty | Eye Make Up | Eyebrow
301.0,2400.0,2400.0,hailie.my,4.9,Shopee | Baby & Toys | Feeding & Nursing | Bottle Feeding
1100.0,1800.0,1800.0,lylighting.my,4.9,Shopee | Home & Living | Lighting | Specialty Lighting
154.0,69.0,69.0,medinalounge,4.9,Shopee | Groceries & Pets | Gift Set & Hampers | Festive & Special Occasion
1800.0,512.0,512.0,ailovedoorgiftsupply,4.9,Shopee | Groceries & Pets | Gift Set & Hampers | Festive & Special Occasion
13.0,9.0,9.0,kings_box,5.0,"Shopee | Home & Living | Home Storage & Organization | Storage Boxes, Bags & Baskets"
2000.0,11000.0,11000.0,schutzmed,4.8,Shopee | Health & Beauty | Medical Supplies | Health Accessories
851.0,6900.0,6900.0,buguanjie,4.9,Shopee | Health & Beauty | Medical Supplies | Health Accessories
188.0,247.0,247.0,labelfancy_my,4.9,"Shopee | Home & Living | Home Storage & Organization | Storage Boxes, Bags & Baskets"
1100.0,2800.0,2800.0,rafaniashop_,4.9,Shopee | Health & Beauty | Bath & Body | Body Wash & Soap
